timestamp,event,event2,gluc_mmol_L,kh_g,Dauer (hh:mm:ss),delta_time_s
2025-12-13 03:26:19,EGV,,5.5,,,12379.0
2025-12-13 03:31:18,EGV,,5.6,,,12678.0
2025-12-13 03:36:20,EGV,,5.6,,,12980.0
2025-12-13 03:41:19,EGV,,5.3,,,13279.0
2025-12-13 03:46:18,EGV,,5.4,,,13578.0
2025-12-13 03:51:19,EGV,,5.3,,,13879.0
2025-12-13 03:56:18,EGV,,5.2,,,14178.0
2025-12-13 04:01:19,EGV,,5.4,,,14479.0
2025-12-13 04:06:18,EGV,,5.4,,,14778.0
2025-12-13 04:11:19,EGV,,5.3,,,15079.0
2025-12-13 04:16:19,EGV,,5.4,,,15379.0
2025-12-13 04:21:18,EGV,,5.4,,,15678.0
2025-12-13 04:26:19,EGV,,5.5,,,15979.0
2025-12-13 04:31:19,EGV,,5.4,,,16279.0
2025-12-13 04:36:19,EGV,,5.4,,,16579.0
2025-12-13 04:41:18,EGV,,5.4,,,16878.0
2025-12-13 04:46:19,EGV,,5.3,,,17179.0
2025-12-13 04:51:19,EGV,,5.3,,,17479.0
2025-12-13 04:56:19,EGV,,5.3,,,17779.0
2025-12-13 05:01:19,EGV,,5.3,,,18079.0
2025-12-13 05:06:19,EGV,,5.3,,,18379.0
2025-12-13 05:11:19,EGV,,5.2,,,18679.0
2025-12-13 05:16:18,EGV,,5.3,,,18978.0
2025-12-13 05:21:18,EGV,,5.2,,,19278.0
2025-12-13 05:26:18,EGV,,5.2,,,19578.0
2025-12-13 05:31:19,EGV,,5.3,,,19879.0
2025-12-13 05:36:20,EGV,,5.4,,,20180.0
2025-12-13 05:41:18,EGV,,5.4,,,20478.0
2025-12-13 05:46:18,EGV,,5.4,,,20778.0
2025-12-13 05:51:19,EGV,,5.3,,,21079.0
2025-12-13 05:56:19,EGV,,5.3,,,21379.0
2025-12-13 06:01:19,EGV,,5.3,,,21679.0
2025-12-13 06:06:19,EGV,,5.3,,,21979.0
2025-12-13 06:11:19,EGV,,5.3,,,22279.0
2025-12-13 06:16:19,EGV,,5.4,,,22579.0
2025-12-13 06:21:19,EGV,,5.4,,,22879.0
2025-12-13 06:26:19,EGV,,5.5,,,23179.0
2025-12-13 06:31:20,EGV,,5.6,,,23480.0
2025-12-13 06:36:19,EGV,,5.7,,,23779.0
2025-12-13 06:41:19,EGV,,5.7,,,24079.0
2025-12-13 06:46:18,EGV,,5.7,,,24378.0
2025-12-13 06:51:19,EGV,,5.7,,,24679.0
2025-12-13 06:56:19,EGV,,5.5,,,24979.0
2025-12-13 07:01:19,EGV,,5.5,,,25279.0
2025-12-13 07:06:18,EGV,,5.5,,,25578.0
2025-12-13 07:11:19,EGV,,5.5,,,25879.0
2025-12-13 07:16:18,EGV,,5.5,,,26178.0
2025-12-13 07:21:18,EGV,,5.6,,,26478.0
2025-12-13 07:26:18,EGV,,5.4,,,26778.0
2025-12-13 07:31:19,EGV,,5.4,,,27079.0
2025-12-13 07:36:19,EGV,,5.5,,,27379.0
2025-12-13 07:41:19,EGV,,5.4,,,27679.0
2025-12-13 07:46:19,EGV,,5.4,,,27979.0
2025-12-13 07:51:18,EGV,,5.4,,,28278.0
2025-12-13 07:56:19,EGV,,5.3,,,28579.0
2025-12-13 08:01:18,EGV,,5.4,,,28878.0
2025-12-13 08:06:18,EGV,,5.4,,,29178.0
2025-12-13 08:11:19,EGV,,5.4,,,29479.0
2025-12-13 08:16:18,EGV,,5.4,,,29778.0
2025-12-13 08:21:19,EGV,,5.4,,,30079.0
2025-12-13 08:26:18,EGV,,5.4,,,30378.0
2025-12-13 08:31:18,EGV,,5.4,,,30678.0
2025-12-13 08:36:18,EGV,,5.5,,,30978.0
2025-12-13 08:41:19,EGV,,5.5,,,31279.0
2025-12-13 08:46:18,EGV,,5.5,,,31578.0
2025-12-13 08:51:18,EGV,,5.5,,,31878.0
2025-12-13 08:56:18,EGV,,5.5,,,32178.0
2025-12-13 09:01:19,EGV,,5.5,,,32479.0
2025-12-13 09:06:18,EGV,,5.5,,,32778.0
2025-12-13 09:11:18,EGV,,5.7,,,33078.0
2025-12-13 09:16:19,EGV,,6.0,,,33379.0
2025-12-13 09:21:18,EGV,,6.4,,,33678.0
2025-12-13 09:26:19,EGV,,6.8,,,33979.0
2025-12-13 09:31:19,EGV,,7.0,,,34279.0
2025-12-13 09:36:20,EGV,,7.1,,,34580.0
2025-12-13 09:41:18,EGV,,6.9,,,34878.0
2025-12-13 09:46:19,EGV,,6.7,,,35179.0
2025-12-13 09:51:18,EGV,,6.4,,,35478.0
2025-12-13 09:56:18,EGV,,6.1,,,35778.0
2025-12-13 10:01:19,EGV,,5.7,,,36079.0
2025-12-13 10:06:18,EGV,,5.4,,,36378.0
2025-12-13 10:11:18,EGV,,5.3,,,36678.0
2025-12-13 10:16:18,EGV,,5.2,,,36978.0
2025-12-13 10:21:18,EGV,,5.2,,,37278.0
2025-12-13 10:26:19,EGV,,5.2,,,37579.0
2025-12-13 10:31:18,EGV,,5.1,,,37878.0
2025-12-13 10:36:19,EGV,,5.2,,,38179.0
2025-12-13 10:41:18,EGV,,5.2,,,38478.0
2025-12-13 10:46:18,EGV,,5.5,,,38778.0
2025-12-13 10:51:18,EGV,,5.9,,,39078.0
2025-12-13 10:56:18,EGV,,6.0,,,39378.0
2025-12-13 11:01:19,EGV,,5.9,,,39679.0
2025-12-13 11:06:19,EGV,,5.7,,,39979.0
2025-12-13 11:11:19,EGV,,5.5,,,40279.0
2025-12-13 11:16:19,EGV,,5.7,,,40579.0
2025-12-13 11:21:18,EGV,,5.7,,,40878.0
2025-12-13 11:26:18,EGV,,5.7,,,41178.0
2025-12-13 11:31:18,EGV,,5.7,,,41478.0
2025-12-13 11:36:18,EGV,,5.8,,,41778.0
2025-12-13 11:41:20,EGV,,5.8,,,42080.0
2025-12-13 11:46:19,EGV,,5.7,,,42379.0
2025-12-13 11:51:19,EGV,,5.8,,,42679.0
2025-12-13 11:56:18,EGV,,5.8,,,42978.0
2025-12-13 12:01:18,EGV,,5.8,,,43278.0
2025-12-13 12:06:18,EGV,,5.9,,,43578.0
2025-12-13 12:11:18,EGV,,6.2,,,43878.0
2025-12-13 12:16:18,EGV,,6.4,,,44178.0
2025-12-13 12:21:18,EGV,,6.5,,,44478.0
2025-12-13 12:26:18,EGV,,6.7,,,44778.0
2025-12-13 12:31:18,EGV,,6.8,,,45078.0
2025-12-13 12:36:18,EGV,,6.9,,,45378.0
2025-12-13 12:41:19,EGV,,6.8,,,45679.0
2025-12-13 12:46:18,EGV,,6.8,,,45978.0
2025-12-13 12:51:19,EGV,,6.5,,,46279.0
2025-12-13 12:56:18,EGV,,6.4,,,46578.0
2025-12-13 13:01:18,EGV,,6.0,,,46878.0
2025-12-13 13:06:18,EGV,,5.9,,,47178.0
2025-12-13 13:11:18,EGV,,5.9,,,47478.0
2025-12-13 13:16:18,EGV,,5.8,,,47778.0
2025-12-13 13:21:18,EGV,,5.7,,,48078.0
2025-12-13 13:26:18,EGV,,5.7,,,48378.0
2025-12-13 13:31:18,EGV,,5.7,,,48678.0
2025-12-13 13:36:18,EGV,,5.9,,,48978.0
2025-12-13 13:41:19,EGV,,6.0,,,49279.0
2025-12-13 13:46:18,EGV,,5.8,,,49578.0
2025-12-13 13:51:18,EGV,,5.6,,,49878.0
2025-12-13 13:56:18,EGV,,5.8,,,50178.0
2025-12-13 14:01:18,EGV,,5.8,,,50478.0
2025-12-13 14:06:18,EGV,,5.9,,,50778.0
2025-12-13 14:11:18,EGV,,5.8,,,51078.0
2025-12-13 14:16:18,EGV,,6.1,,,51378.0
2025-12-13 14:21:18,EGV,,6.2,,,51678.0
2025-12-13 14:26:18,EGV,,6.3,,,51978.0
2025-12-13 14:31:18,EGV,,6.8,,,52278.0
2025-12-13 14:36:18,EGV,,6.3,,,52578.0
2025-12-13 14:41:18,EGV,,5.9,,,52878.0
2025-12-13 14:46:18,EGV,,5.9,,,53178.0
2025-12-13 14:51:18,EGV,,5.8,,,53478.0
2025-12-13 14:56:18,EGV,,6.1,,,53778.0
2025-12-13 15:01:18,EGV,,6.2,,,54078.0
2025-12-13 15:06:18,EGV,,6.3,,,54378.0
2025-12-13 15:11:18,EGV,,6.3,,,54678.0
2025-12-13 15:16:18,EGV,,6.3,,,54978.0
2025-12-13 15:21:18,EGV,,6.2,,,55278.0
2025-12-13 15:26:18,EGV,,5.9,,,55578.0
2025-12-13 15:31:18,EGV,,6.0,,,55878.0
2025-12-13 15:36:18,EGV,,6.2,,,56178.0
2025-12-13 15:41:19,EGV,,6.3,,,56479.0
2025-12-13 15:46:18,EGV,,6.3,,,56778.0
2025-12-13 15:51:18,EGV,,6.4,,,57078.0
2025-12-13 15:56:18,EGV,,6.5,,,57378.0
2025-12-13 16:01:18,EGV,,6.5,,,57678.0
2025-12-13 16:06:18,EGV,,6.3,,,57978.0
2025-12-13 16:11:18,EGV,,6.3,,,58278.0
2025-12-13 16:16:17,EGV,,6.3,,,58577.0
2025-12-13 16:21:18,EGV,,6.3,,,58878.0
2025-12-13 16:26:18,EGV,,6.3,,,59178.0
2025-12-13 16:31:17,EGV,,6.4,,,59477.0
2025-12-13 16:36:18,EGV,,6.5,,,59778.0
2025-12-13 16:41:18,EGV,,6.5,,,60078.0
2025-12-13 16:46:18,EGV,,6.4,,,60378.0
2025-12-13 16:51:18,EGV,,6.3,,,60678.0
2025-12-13 16:56:18,EGV,,6.2,,,60978.0
2025-12-13 17:01:18,EGV,,6.0,,,61278.0
2025-12-13 17:06:17,EGV,,6.0,,,61577.0
2025-12-13 17:11:17,EGV,,5.8,,,61877.0
2025-12-13 17:16:18,EGV,,5.7,,,62178.0
2025-12-13 17:21:18,EGV,,5.7,,,62478.0
2025-12-13 17:26:18,EGV,,5.7,,,62778.0
2025-12-13 17:31:17,EGV,,5.8,,,63077.0
2025-12-13 17:36:18,EGV,,6.0,,,63378.0
2025-12-13 17:41:17,EGV,,6.2,,,63677.0
2025-12-13 17:46:19,EGV,,6.3,,,63979.0
2025-12-13 17:51:17,EGV,,6.2,,,64277.0
2025-12-13 17:56:17,EGV,,6.2,,,64577.0
2025-12-13 18:01:18,EGV,,6.0,,,64878.0
2025-12-13 18:06:18,EGV,,5.8,,,65178.0
2025-12-13 18:11:18,EGV,,5.7,,,65478.0
2025-12-13 18:16:17,EGV,,5.7,,,65777.0
2025-12-13 18:21:18,EGV,,5.7,,,66078.0
2025-12-13 18:26:18,EGV,,5.7,,,66378.0
2025-12-13 18:31:18,EGV,,5.7,,,66678.0
2025-12-13 18:36:18,EGV,,5.7,,,66978.0
2025-12-13 18:41:17,EGV,,5.7,,,67277.0
2025-12-13 18:46:18,EGV,,5.6,,,67578.0
2025-12-13 18:51:18,EGV,,5.6,,,67878.0
2025-12-13 18:56:18,EGV,,5.7,,,68178.0
2025-12-13 19:01:18,EGV,,5.7,,,68478.0
2025-12-13 19:06:17,EGV,,5.8,,,68777.0
2025-12-13 19:11:17,EGV,,5.8,,,69077.0
2025-12-13 19:16:18,EGV,,5.8,,,69378.0
2025-12-13 19:21:18,EGV,,5.8,,,69678.0
2025-12-13 19:26:17,EGV,,5.8,,,69977.0
2025-12-13 19:31:18,EGV,,6.0,,,70278.0
2025-12-13 19:36:17,EGV,,6.2,,,70577.0
2025-12-13 19:41:17,EGV,,6.3,,,70877.0
2025-12-13 19:46:17,EGV,,6.2,,,71177.0
2025-12-13 19:51:19,EGV,,6.0,,,71479.0
2025-12-13 19:56:18,EGV,,5.9,,,71778.0
2025-12-13 20:01:18,EGV,,5.7,,,72078.0
2025-12-13 20:06:18,EGV,,5.6,,,72378.0
2025-12-13 20:11:18,EGV,,5.5,,,72678.0
2025-12-13 20:16:18,EGV,,5.6,,,72978.0
2025-12-13 20:21:18,EGV,,5.4,,,73278.0
2025-12-13 20:26:18,EGV,,5.4,,,73578.0
2025-12-13 20:31:18,EGV,,5.6,,,73878.0
2025-12-13 20:36:17,EGV,,5.8,,,74177.0
2025-12-13 20:41:18,EGV,,6.0,,,74478.0
2025-12-13 20:46:18,EGV,,6.1,,,74778.0
2025-12-13 20:51:17,EGV,,6.2,,,75077.0
2025-12-13 20:56:17,EGV,,6.4,,,75377.0
2025-12-13 21:01:17,EGV,,6.5,,,75677.0
2025-12-13 21:06:17,EGV,,6.5,,,75977.0
2025-12-13 21:11:17,EGV,,6.4,,,76277.0
2025-12-13 21:16:17,EGV,,6.4,,,76577.0
2025-12-13 21:21:18,EGV,,6.3,,,76878.0
2025-12-13 21:26:17,EGV,,6.3,,,77177.0
2025-12-13 21:31:18,EGV,,6.3,,,77478.0
2025-12-13 21:36:18,EGV,,6.2,,,77778.0
2025-12-13 21:41:17,EGV,,6.3,,,78077.0
2025-12-13 21:46:17,EGV,,6.4,,,78377.0
2025-12-13 21:51:19,EGV,,6.3,,,78679.0
2025-12-13 21:56:17,EGV,,6.3,,,78977.0
2025-12-13 22:01:17,EGV,,6.2,,,79277.0
2025-12-13 22:06:18,EGV,,6.2,,,79578.0
2025-12-13 22:11:17,EGV,,6.1,,,79877.0
2025-12-13 22:16:17,EGV,,6.1,,,80177.0
2025-12-13 22:21:17,EGV,,6.1,,,80477.0
2025-12-13 22:26:18,EGV,,6.0,,,80778.0
2025-12-13 22:31:18,EGV,,6.2,,,81078.0
2025-12-13 22:36:17,EGV,,6.2,,,81377.0
2025-12-13 22:41:18,EGV,,6.1,,,81678.0
2025-12-13 22:46:17,EGV,,6.1,,,81977.0
2025-12-13 22:51:18,EGV,,6.0,,,82278.0
2025-12-13 22:56:17,EGV,,6.0,,,82577.0
2025-12-13 23:01:17,EGV,,6.0,,,82877.0
2025-12-13 23:06:17,EGV,,5.9,,,83177.0
2025-12-13 23:11:17,EGV,,5.9,,,83477.0
2025-12-13 23:16:17,EGV,,6.0,,,83777.0
2025-12-13 23:21:17,EGV,,6.0,,,84077.0
2025-12-13 23:26:17,EGV,,6.0,,,84377.0
2025-12-13 23:31:18,EGV,,5.9,,,84678.0
2025-12-13 23:36:18,EGV,,5.9,,,84978.0
2025-12-13 23:41:18,EGV,,5.8,,,85278.0
2025-12-13 23:46:17,EGV,,5.8,,,85577.0
2025-12-13 23:51:18,EGV,,5.7,,,85878.0
2025-12-13 23:56:17,EGV,,5.7,,,86177.0
2025-12-14 00:01:18,EGV,,5.6,,,78.0
2025-12-14 00:06:18,EGV,,5.5,,,378.0
2025-12-14 00:11:17,EGV,,5.5,,,677.0
2025-12-14 00:16:18,EGV,,5.5,,,978.0
2025-12-14 00:21:18,EGV,,5.5,,,1278.0
2025-12-14 00:26:18,EGV,,5.5,,,1578.0
2025-12-14 00:31:17,EGV,,5.8,,,1877.0
2025-12-14 00:36:18,EGV,,5.9,,,2178.0
2025-12-14 00:41:17,EGV,,5.8,,,2477.0
2025-12-14 00:46:17,EGV,,5.9,,,2777.0
2025-12-14 00:51:17,EGV,,5.8,,,3077.0
2025-12-14 00:56:17,EGV,,5.6,,,3377.0
2025-12-14 01:01:18,EGV,,5.8,,,3678.0
2025-12-14 01:06:18,EGV,,5.7,,,3978.0
2025-12-14 01:11:17,EGV,,5.6,,,4277.0
2025-12-14 01:16:17,EGV,,5.6,,,4577.0
2025-12-14 01:21:17,EGV,,5.6,,,4877.0
2025-12-14 01:26:18,EGV,,5.7,,,5178.0
2025-12-14 01:31:17,EGV,,5.9,,,5477.0
2025-12-14 01:36:17,EGV,,5.8,,,5777.0
2025-12-14 01:41:18,EGV,,5.8,,,6078.0
2025-12-14 01:46:18,EGV,,5.5,,,6378.0
2025-12-14 01:51:18,EGV,,5.7,,,6678.0
2025-12-14 01:56:18,EGV,,5.5,,,6978.0
2025-12-14 02:01:18,EGV,,5.5,,,7278.0
2025-12-14 02:06:17,EGV,,5.5,,,7577.0
2025-12-14 02:11:17,EGV,,5.3,,,7877.0
2025-12-14 02:16:17,EGV,,5.4,,,8177.0
2025-12-14 02:21:17,EGV,,5.8,,,8477.0
2025-12-14 02:26:17,EGV,,5.7,,,8777.0
2025-12-14 02:31:17,EGV,,5.5,,,9077.0
2025-12-14 02:36:18,EGV,,5.5,,,9378.0
2025-12-14 02:41:18,EGV,,5.6,,,9678.0
2025-12-14 02:46:18,EGV,,5.6,,,9978.0
2025-12-14 02:51:17,EGV,,5.5,,,10277.0
2025-12-14 02:56:17,EGV,,5.5,,,10577.0
2025-12-14 03:01:18,EGV,,5.4,,,10878.0
2025-12-14 03:06:17,EGV,,5.4,,,11177.0
2025-12-14 03:11:17,EGV,,5.3,,,11477.0
2025-12-14 03:16:18,EGV,,5.2,,,11778.0
2025-12-14 03:21:17,EGV,,5.4,,,12077.0
2025-12-14 03:26:18,EGV,,5.3,,,12378.0
2025-12-14 03:31:18,EGV,,5.3,,,12678.0
2025-12-14 03:36:17,EGV,,5.3,,,12977.0
2025-12-14 03:41:17,EGV,,5.3,,,13277.0
2025-12-14 03:46:17,EGV,,5.3,,,13577.0
2025-12-14 03:51:17,EGV,,5.7,,,13877.0
2025-12-14 03:56:18,EGV,,5.5,,,14178.0
2025-12-14 04:01:17,EGV,,5.5,,,14477.0
2025-12-14 04:06:17,EGV,,5.4,,,14777.0
2025-12-14 04:11:17,EGV,,5.4,,,15077.0
2025-12-14 04:16:17,EGV,,5.4,,,15377.0
2025-12-14 04:21:17,EGV,,5.4,,,15677.0
2025-12-14 04:26:17,EGV,,5.3,,,15977.0
2025-12-14 04:31:17,EGV,,5.2,,,16277.0
2025-12-14 04:36:17,EGV,,5.0,,,16577.0
2025-12-14 04:41:17,EGV,,5.3,,,16877.0
2025-12-14 04:46:17,EGV,,5.4,,,17177.0
2025-12-14 04:51:17,EGV,,5.3,,,17477.0
2025-12-14 04:56:17,EGV,,5.4,,,17777.0
2025-12-14 05:01:17,EGV,,5.5,,,18077.0
2025-12-14 05:06:17,EGV,,5.5,,,18377.0
2025-12-14 05:11:17,EGV,,5.5,,,18677.0
2025-12-14 05:16:17,EGV,,5.5,,,18977.0
2025-12-14 05:21:17,EGV,,5.1,,,19277.0
2025-12-14 05:26:16,EGV,,5.3,,,19576.0
2025-12-14 05:31:17,EGV,,5.7,,,19877.0
2025-12-14 05:36:17,EGV,,5.7,,,20177.0
2025-12-14 05:41:17,EGV,,5.5,,,20477.0
2025-12-14 05:46:17,EGV,,5.3,,,20777.0
2025-12-14 05:51:17,EGV,,5.3,,,21077.0
2025-12-14 05:56:17,EGV,,5.3,,,21377.0
2025-12-14 06:01:18,EGV,,5.3,,,21678.0
2025-12-14 06:06:17,EGV,,5.4,,,21977.0
2025-12-14 06:11:17,EGV,,5.4,,,22277.0
2025-12-14 06:16:17,EGV,,5.5,,,22577.0
2025-12-14 06:21:17,EGV,,5.7,,,22877.0
2025-12-14 06:26:17,EGV,,5.5,,,23177.0
2025-12-14 06:31:17,EGV,,5.5,,,23477.0
2025-12-14 06:36:17,EGV,,5.5,,,23777.0
2025-12-14 06:41:17,EGV,,5.6,,,24077.0
2025-12-14 06:46:17,EGV,,5.6,,,24377.0
2025-12-14 06:51:16,EGV,,5.7,,,24676.0
2025-12-14 06:56:17,EGV,,5.8,,,24977.0
2025-12-14 07:01:17,EGV,,5.8,,,25277.0
2025-12-14 07:06:16,EGV,,5.8,,,25576.0
2025-12-14 07:11:16,EGV,,5.8,,,25876.0
2025-12-14 07:16:17,EGV,,5.7,,,26177.0
2025-12-14 07:21:17,EGV,,5.7,,,26477.0
2025-12-14 07:26:17,EGV,,5.5,,,26777.0
2025-12-14 07:31:17,EGV,,5.6,,,27077.0
2025-12-14 07:36:17,EGV,,5.5,,,27377.0
2025-12-14 07:41:17,EGV,,5.5,,,27677.0
2025-12-14 07:46:17,EGV,,5.7,,,27977.0
2025-12-14 07:51:17,EGV,,5.7,,,28277.0
2025-12-14 07:56:17,EGV,,5.7,,,28577.0
2025-12-14 08:01:18,EGV,,5.7,,,28878.0
2025-12-14 08:06:17,EGV,,5.5,,,29177.0
2025-12-14 08:11:17,EGV,,5.5,,,29477.0
2025-12-14 08:16:17,EGV,,5.6,,,29777.0
2025-12-14 08:21:17,EGV,,5.7,,,30077.0
2025-12-14 08:26:17,EGV,,5.7,,,30377.0
2025-12-14 08:31:17,EGV,,5.7,,,30677.0
2025-12-14 08:36:16,EGV,,5.4,,,30976.0
2025-12-14 08:41:17,EGV,,5.4,,,31277.0
2025-12-14 08:46:17,EGV,,5.4,,,31577.0
2025-12-14 08:51:17,EGV,,5.4,,,31877.0
2025-12-14 08:56:17,EGV,,5.5,,,32177.0
2025-12-14 09:01:17,EGV,,5.8,,,32477.0
2025-12-14 09:06:18,EGV,,5.7,,,32778.0
2025-12-14 09:11:20,EGV,,5.8,,,33080.0
2025-12-14 09:16:20,EGV,,5.8,,,33380.0
2025-12-14 09:21:17,EGV,,5.7,,,33677.0
2025-12-14 09:26:17,EGV,,5.9,,,33977.0
2025-12-14 09:31:16,EGV,,6.2,,,34276.0
2025-12-14 09:36:17,EGV,,6.5,,,34577.0
2025-12-14 09:41:16,EGV,,6.9,,,34876.0
2025-12-14 09:46:16,EGV,,6.7,,,35176.0
2025-12-14 09:51:17,EGV,,6.4,,,35477.0
2025-12-14 09:56:16,EGV,,6.3,,,35776.0
2025-12-14 10:01:19,EGV,,6.2,,,36079.0
2025-12-14 10:06:16,EGV,,6.0,,,36376.0
2025-12-14 10:11:17,EGV,,5.8,,,36677.0
2025-12-14 10:16:17,EGV,,5.8,,,36977.0
2025-12-14 10:21:17,EGV,,5.7,,,37277.0
2025-12-14 10:26:16,EGV,,5.6,,,37576.0
2025-12-14 10:31:16,EGV,,5.7,,,37876.0
2025-12-14 10:36:17,EGV,,5.8,,,38177.0
2025-12-14 10:41:17,EGV,,5.8,,,38477.0
2025-12-14 10:46:17,EGV,,5.7,,,38777.0
2025-12-14 10:51:17,EGV,,5.7,,,39077.0
2025-12-14 10:56:17,EGV,,5.6,,,39377.0
2025-12-14 11:01:16,EGV,,5.5,,,39676.0
2025-12-14 11:06:17,EGV,,5.6,,,39977.0
2025-12-14 11:11:16,EGV,,5.6,,,40276.0
2025-12-14 11:16:16,EGV,,5.5,,,40576.0
2025-12-14 11:21:17,EGV,,5.5,,,40877.0
2025-12-14 11:26:16,EGV,,5.6,,,41176.0
2025-12-14 11:31:17,EGV,,5.6,,,41477.0
2025-12-14 11:36:17,EGV,,5.6,,,41777.0
2025-12-14 11:41:16,EGV,,5.7,,,42076.0
2025-12-14 11:46:17,EGV,,5.7,,,42377.0
2025-12-14 11:51:16,EGV,,5.8,,,42676.0
2025-12-14 11:56:16,EGV,,5.7,,,42976.0
2025-12-14 12:01:17,EGV,,5.8,,,43277.0
2025-12-14 12:06:18,EGV,,6.0,,,43578.0
2025-12-14 12:11:17,EGV,,6.3,,,43877.0
2025-12-14 12:16:16,EGV,,6.3,,,44176.0
2025-12-14 12:21:17,EGV,,6.2,,,44477.0
2025-12-14 12:26:17,EGV,,6.2,,,44777.0
2025-12-14 12:31:18,EGV,,6.2,,,45078.0
2025-12-14 12:36:16,EGV,,5.7,,,45376.0
2025-12-14 12:41:17,EGV,,5.5,,,45677.0
2025-12-14 12:46:17,EGV,,6.1,,,45977.0
2025-12-14 12:51:17,EGV,,5.9,,,46277.0
2025-12-14 12:56:17,EGV,,6.1,,,46577.0
2025-12-14 13:01:16,EGV,,6.2,,,46876.0
2025-12-14 13:06:16,EGV,,6.2,,,47176.0
2025-12-14 13:11:17,EGV,,6.2,,,47477.0
2025-12-14 13:16:16,EGV,,6.3,,,47776.0
2025-12-14 13:21:16,EGV,,6.3,,,48076.0
2025-12-14 13:26:17,EGV,,6.3,,,48377.0
2025-12-14 13:31:16,EGV,,6.2,,,48676.0
2025-12-14 13:36:17,EGV,,6.1,,,48977.0
2025-12-14 13:41:16,EGV,,6.0,,,49276.0
2025-12-14 13:46:17,EGV,,5.9,,,49577.0
2025-12-14 13:51:16,EGV,,5.9,,,49876.0
2025-12-14 13:56:16,EGV,,5.9,,,50176.0
2025-12-14 14:01:17,EGV,,5.9,,,50477.0
2025-12-14 14:06:16,EGV,,5.9,,,50776.0
2025-12-14 14:11:18,EGV,,5.9,,,51078.0
2025-12-14 14:16:16,EGV,,5.9,,,51376.0
2025-12-14 14:21:17,EGV,,5.9,,,51677.0
2025-12-14 14:26:16,EGV,,5.9,,,51976.0
2025-12-14 14:31:16,EGV,,5.8,,,52276.0
2025-12-14 14:36:16,EGV,,5.8,,,52576.0
2025-12-14 14:41:16,EGV,,5.7,,,52876.0
2025-12-14 14:46:16,EGV,,5.6,,,53176.0
2025-12-14 14:51:17,EGV,,5.7,,,53477.0
2025-12-14 14:56:16,EGV,,5.7,,,53776.0
2025-12-14 15:01:16,EGV,,5.8,,,54076.0
2025-12-14 15:06:16,EGV,,5.8,,,54376.0
2025-12-14 15:11:16,EGV,,5.9,,,54676.0
2025-12-14 15:16:17,EGV,,5.8,,,54977.0
2025-12-14 15:21:16,EGV,,5.7,,,55276.0
2025-12-14 15:26:16,EGV,,5.8,,,55576.0
2025-12-14 15:31:16,EGV,,5.9,,,55876.0
2025-12-14 15:36:17,EGV,,5.9,,,56177.0
2025-12-14 15:41:16,EGV,,5.9,,,56476.0
2025-12-14 15:46:16,EGV,,5.9,,,56776.0
2025-12-14 15:51:16,EGV,,5.7,,,57076.0
2025-12-14 15:56:16,EGV,,5.5,,,57376.0
2025-12-14 16:01:16,EGV,,5.7,,,57676.0
2025-12-14 16:06:16,EGV,,5.8,,,57976.0
2025-12-14 16:11:16,EGV,,5.7,,,58276.0
2025-12-14 16:16:18,EGV,,6.0,,,58578.0
2025-12-14 16:21:18,EGV,,6.2,,,58878.0
2025-12-14 16:26:16,EGV,,6.4,,,59176.0
2025-12-14 16:31:16,EGV,,6.7,,,59476.0
2025-12-14 16:36:16,EGV,,6.8,,,59776.0
2025-12-14 16:41:17,EGV,,6.8,,,60077.0
2025-12-14 16:46:16,EGV,,6.7,,,60376.0
2025-12-14 16:51:17,EGV,,6.5,,,60677.0
2025-12-14 16:56:16,EGV,,6.4,,,60976.0
2025-12-14 17:01:16,EGV,,6.3,,,61276.0
2025-12-14 17:06:16,EGV,,6.2,,,61576.0
2025-12-14 17:11:16,EGV,,6.2,,,61876.0
2025-12-14 17:16:16,EGV,,6.2,,,62176.0
2025-12-14 17:21:16,EGV,,6.3,,,62476.0
2025-12-14 17:26:16,EGV,,6.6,,,62776.0
2025-12-14 17:31:16,EGV,,6.5,,,63076.0
2025-12-14 17:36:24,EGV,,6.4,,,63384.0
2025-12-14 17:41:23,EGV,,6.6,,,63683.0
2025-12-14 17:46:23,EGV,,6.6,,,63983.0
2025-12-14 17:51:23,EGV,,6.5,,,64283.0
2025-12-14 17:56:23,EGV,,6.3,,,64583.0
2025-12-14 18:01:23,EGV,,6.1,,,64883.0
2025-12-14 18:06:23,EGV,,5.9,,,65183.0
2025-12-14 18:11:23,EGV,,5.6,,,65483.0
2025-12-14 18:16:23,EGV,,5.4,,,65783.0
2025-12-14 18:21:26,EGV,,5.5,,,66086.0
2025-12-14 18:26:23,EGV,,5.6,,,66383.0
2025-12-14 18:31:23,EGV,,5.8,,,66683.0
2025-12-14 18:36:23,EGV,,5.8,,,66983.0
2025-12-14 18:41:23,EGV,,5.9,,,67283.0
2025-12-14 18:46:23,EGV,,5.9,,,67583.0
2025-12-14 18:51:23,EGV,,6.0,,,67883.0
2025-12-14 18:56:23,EGV,,5.9,,,68183.0
2025-12-14 19:01:23,EGV,,5.7,,,68483.0
2025-12-14 19:06:23,EGV,,5.6,,,68783.0
2025-12-14 19:11:23,EGV,,5.5,,,69083.0
2025-12-14 19:16:23,EGV,,5.5,,,69383.0
2025-12-14 19:21:23,EGV,,5.5,,,69683.0
2025-12-14 19:26:23,EGV,,5.6,,,69983.0
